id_document1,id_document2,rules,similarity
10915/174121,None,None,NO_DUPLICATE
10915/174122,None,None,NO_DUPLICATE
10915/174123,None,None,NO_DUPLICATE
10915/174124,None,None,NO_DUPLICATE
10915/174125,None,None,NO_DUPLICATE
10915/174126,None,None,NO_DUPLICATE
10915/174127,None,None,NO_DUPLICATE
10915/174128,None,None,NO_DUPLICATE
10915/174129,None,None,NO_DUPLICATE
10915/174130,None,None,NO_DUPLICATE
10915/174131,None,None,NO_DUPLICATE
10915/174132,None,None,NO_DUPLICATE
10915/174133,None,None,NO_DUPLICATE
10915/174134,None,None,NO_DUPLICATE
10915/174135,None,None,NO_DUPLICATE
10915/174136,None,None,NO_DUPLICATE
10915/174137,None,None,NO_DUPLICATE
10915/174138,None,None,NO_DUPLICATE
10915/174139,None,None,NO_DUPLICATE
10915/174140,None,None,NO_DUPLICATE
10915/174141,None,None,NO_DUPLICATE
10915/174142,None,None,NO_DUPLICATE
10915/174143,None,None,NO_DUPLICATE
10915/174144,None,None,NO_DUPLICATE
10915/174145,None,None,NO_DUPLICATE
10915/174146,None,None,NO_DUPLICATE
10915/174147,None,None,NO_DUPLICATE
10915/174148,None,None,NO_DUPLICATE
10915/174149,None,None,NO_DUPLICATE
10915/174150,None,None,NO_DUPLICATE
10915/174151,None,None,NO_DUPLICATE
10915/174152,None,None,NO_DUPLICATE
10915/174153,None,None,NO_DUPLICATE
10915/174154,None,None,NO_DUPLICATE
10915/174155,None,None,NO_DUPLICATE
10915/174156,None,None,NO_DUPLICATE
10915/174157,None,None,NO_DUPLICATE
10915/174158,None,None,NO_DUPLICATE
10915/174159,None,None,NO_DUPLICATE
10915/174160,None,None,NO_DUPLICATE
10915/174161,None,None,NO_DUPLICATE
10915/174162,None,None,NO_DUPLICATE
10915/174163,None,None,NO_DUPLICATE
10915/174164,None,None,NO_DUPLICATE
10915/174165,None,None,NO_DUPLICATE
10915/174166,None,None,NO_DUPLICATE
10915/174167,None,None,NO_DUPLICATE
10915/174168,None,None,NO_DUPLICATE
10915/174169,None,None,NO_DUPLICATE
10915/174170,None,None,NO_DUPLICATE
10915/174171,None,None,NO_DUPLICATE
10915/174172,None,None,NO_DUPLICATE
10915/174173,None,None,NO_DUPLICATE
10915/174174,None,None,NO_DUPLICATE
10915/174175,None,None,NO_DUPLICATE
10915/174176,None,None,NO_DUPLICATE
10915/174177,None,None,NO_DUPLICATE
10915/174178,None,None,NO_DUPLICATE
10915/174179,None,None,NO_DUPLICATE
10915/174180,None,None,NO_DUPLICATE
10915/174181,None,None,NO_DUPLICATE
10915/174182,None,None,NO_DUPLICATE
10915/174183,None,None,NO_DUPLICATE
10915/174184,None,None,NO_DUPLICATE
10915/174185,None,None,NO_DUPLICATE
10915/174186,None,None,NO_DUPLICATE
10915/174187,None,None,NO_DUPLICATE
10915/174188,None,None,NO_DUPLICATE
10915/174189,None,None,NO_DUPLICATE
10915/174190,None,None,NO_DUPLICATE
10915/174191,None,None,NO_DUPLICATE
10915/174192,None,None,NO_DUPLICATE
10915/174193,None,None,NO_DUPLICATE
10915/174194,None,None,NO_DUPLICATE
10915/174195,None,None,NO_DUPLICATE
10915/174196,None,None,NO_DUPLICATE
10915/174197,None,None,NO_DUPLICATE
10915/174198,None,None,NO_DUPLICATE
10915/174199,None,None,NO_DUPLICATE
10915/174200,None,None,NO_DUPLICATE
10915/174201,None,None,NO_DUPLICATE
10915/174202,None,None,NO_DUPLICATE
10915/174203,None,None,NO_DUPLICATE
10915/174204,None,None,NO_DUPLICATE
10915/174205,None,None,NO_DUPLICATE
10915/174206,None,None,NO_DUPLICATE
10915/174207,None,None,NO_DUPLICATE
10915/174208,None,None,NO_DUPLICATE
10915/174209,None,None,NO_DUPLICATE
10915/174210,None,None,NO_DUPLICATE
10915/174211,None,None,NO_DUPLICATE
10915/174212,None,None,NO_DUPLICATE
10915/174213,None,None,NO_DUPLICATE
10915/174214,None,None,NO_DUPLICATE
10915/174215,None,None,NO_DUPLICATE
10915/174216,None,None,NO_DUPLICATE
10915/174217,None,None,NO_DUPLICATE
10915/174218,None,None,NO_DUPLICATE
10915/174219,None,None,NO_DUPLICATE
10915/174220,None,None,NO_DUPLICATE
10915/174221,None,None,NO_DUPLICATE
10915/174222,None,None,NO_DUPLICATE
10915/174223,None,None,NO_DUPLICATE
10915/174224,None,None,NO_DUPLICATE
10915/174225,None,None,NO_DUPLICATE
10915/174226,None,None,NO_DUPLICATE
10915/174227,None,None,NO_DUPLICATE
10915/174228,None,None,NO_DUPLICATE
10915/174229,None,None,NO_DUPLICATE
10915/174230,None,None,NO_DUPLICATE
10915/174231,None,None,NO_DUPLICATE
10915/174232,None,None,NO_DUPLICATE
10915/174233,None,None,NO_DUPLICATE
10915/174234,None,None,NO_DUPLICATE
10915/174235,None,None,NO_DUPLICATE
10915/174236,None,None,NO_DUPLICATE
10915/174237,None,None,NO_DUPLICATE
10915/174238,None,None,NO_DUPLICATE
10915/174239,None,None,NO_DUPLICATE
10915/174240,None,None,NO_DUPLICATE
10915/174241,None,None,NO_DUPLICATE
10915/174242,None,None,NO_DUPLICATE
10915/174243,None,None,NO_DUPLICATE
10915/174244,None,None,NO_DUPLICATE
10915/174245,None,None,NO_DUPLICATE
10915/174246,None,None,NO_DUPLICATE
10915/174247,None,None,NO_DUPLICATE
10915/174248,None,None,NO_DUPLICATE
10915/174249,None,None,NO_DUPLICATE
10915/174250,None,None,NO_DUPLICATE
10915/174251,None,None,NO_DUPLICATE
10915/174252,None,None,NO_DUPLICATE
10915/174253,None,None,NO_DUPLICATE
10915/174254,None,None,NO_DUPLICATE
10915/174255,None,None,NO_DUPLICATE
10915/174256,None,None,NO_DUPLICATE
10915/174257,None,None,NO_DUPLICATE
10915/174258,None,None,NO_DUPLICATE
10915/174259,None,None,NO_DUPLICATE
10915/174260,None,None,NO_DUPLICATE
10915/174261,None,None,NO_DUPLICATE
10915/174262,None,None,NO_DUPLICATE
10915/174263,None,None,NO_DUPLICATE
10915/174264,None,None,NO_DUPLICATE
10915/174265,None,None,NO_DUPLICATE
10915/174266,None,None,NO_DUPLICATE
10915/174267,None,None,NO_DUPLICATE
10915/174268,None,None,NO_DUPLICATE
10915/174269,None,None,NO_DUPLICATE
10915/174270,None,None,NO_DUPLICATE
10915/174271,None,None,NO_DUPLICATE
10915/174272,None,None,NO_DUPLICATE
10915/174273,None,None,NO_DUPLICATE
10915/174274,None,None,NO_DUPLICATE
10915/174275,None,None,NO_DUPLICATE
10915/174276,None,None,NO_DUPLICATE
10915/174277,None,None,NO_DUPLICATE
10915/174278,None,None,NO_DUPLICATE
10915/174279,None,None,NO_DUPLICATE
10915/174280,None,None,NO_DUPLICATE
10915/174281,None,None,NO_DUPLICATE
10915/174282,None,None,NO_DUPLICATE
10915/174283,None,None,NO_DUPLICATE
10915/174284,None,None,NO_DUPLICATE
10915/174285,None,None,NO_DUPLICATE
10915/174286,None,None,NO_DUPLICATE
10915/174287,None,None,NO_DUPLICATE
10915/174288,None,None,NO_DUPLICATE
10915/174289,None,None,NO_DUPLICATE
10915/174290,None,None,NO_DUPLICATE
10915/174291,None,None,NO_DUPLICATE
10915/174292,None,None,NO_DUPLICATE
10915/174293,None,None,NO_DUPLICATE
10915/174294,None,None,NO_DUPLICATE
10915/174295,None,None,NO_DUPLICATE
10915/174296,None,None,NO_DUPLICATE
10915/174297,None,None,NO_DUPLICATE
10915/174298,None,None,NO_DUPLICATE
10915/174299,None,None,NO_DUPLICATE
10915/174300,None,None,NO_DUPLICATE
10915/174302,None,None,NO_DUPLICATE
10915/174303,None,None,NO_DUPLICATE
10915/174304,None,None,NO_DUPLICATE
10915/174305,None,None,NO_DUPLICATE
10915/174306,None,None,NO_DUPLICATE
10915/174307,None,None,NO_DUPLICATE
10915/174308,None,None,NO_DUPLICATE
10915/174309,None,None,NO_DUPLICATE
10915/174310,None,None,NO_DUPLICATE
10915/174311,None,None,NO_DUPLICATE
10915/174312,None,None,NO_DUPLICATE
10915/174313,None,None,NO_DUPLICATE
10915/174314,None,None,NO_DUPLICATE
10915/174315,None,None,NO_DUPLICATE
10915/174316,None,None,NO_DUPLICATE
10915/174317,None,None,NO_DUPLICATE
10915/175378,None,None,NO_DUPLICATE
10915/175379,None,None,NO_DUPLICATE
10915/175380,None,None,NO_DUPLICATE
10915/175381,None,None,NO_DUPLICATE
10915/175382,None,None,NO_DUPLICATE
10915/175383,None,None,NO_DUPLICATE
10915/175384,None,None,NO_DUPLICATE
10915/175385,None,None,NO_DUPLICATE
10915/175386,None,None,NO_DUPLICATE
10915/175387,None,None,NO_DUPLICATE
10915/175388,None,None,NO_DUPLICATE
10915/175389,None,None,NO_DUPLICATE
10915/175390,None,None,NO_DUPLICATE
10915/175391,None,None,NO_DUPLICATE
10915/175392,None,None,NO_DUPLICATE
10915/175393,None,None,NO_DUPLICATE
10915/175394,None,None,NO_DUPLICATE
10915/175395,None,None,NO_DUPLICATE
10915/175396,None,None,NO_DUPLICATE
10915/175397,None,None,NO_DUPLICATE
10915/175398,None,None,NO_DUPLICATE
10915/175399,None,None,NO_DUPLICATE
10915/175400,None,None,NO_DUPLICATE
10915/175401,None,None,NO_DUPLICATE
10915/175402,None,None,NO_DUPLICATE
10915/175403,None,None,NO_DUPLICATE
10915/175404,None,None,NO_DUPLICATE
10915/175405,None,None,NO_DUPLICATE
10915/175406,None,None,NO_DUPLICATE
10915/175407,None,None,NO_DUPLICATE
10915/175408,None,None,NO_DUPLICATE
10915/175409,None,None,NO_DUPLICATE
10915/175410,None,None,NO_DUPLICATE
10915/175411,None,None,NO_DUPLICATE
10915/175412,None,None,NO_DUPLICATE
10915/175413,None,None,NO_DUPLICATE
10915/175414,None,None,NO_DUPLICATE
10915/175415,None,None,NO_DUPLICATE
10915/175416,None,None,NO_DUPLICATE
10915/175417,None,None,NO_DUPLICATE
10915/175418,None,None,NO_DUPLICATE
10915/175419,None,None,NO_DUPLICATE
10915/175420,None,None,NO_DUPLICATE
10915/175421,None,None,NO_DUPLICATE
10915/175422,None,None,NO_DUPLICATE
10915/175423,None,None,NO_DUPLICATE
10915/175424,None,None,NO_DUPLICATE
10915/175425,None,None,NO_DUPLICATE
10915/175426,None,None,NO_DUPLICATE
10915/175427,None,None,NO_DUPLICATE
10915/175428,None,None,NO_DUPLICATE
10915/175429,None,None,NO_DUPLICATE
10915/175430,None,None,NO_DUPLICATE
10915/175431,None,None,NO_DUPLICATE
10915/175432,None,None,NO_DUPLICATE
10915/175433,None,None,NO_DUPLICATE
10915/175434,None,None,NO_DUPLICATE
10915/175435,None,None,NO_DUPLICATE
10915/175436,None,None,NO_DUPLICATE
10915/175437,None,None,NO_DUPLICATE
10915/175438,None,None,NO_DUPLICATE
10915/175439,None,None,NO_DUPLICATE
10915/175440,None,None,NO_DUPLICATE
10915/175441,None,None,NO_DUPLICATE
10915/175442,None,None,NO_DUPLICATE
10915/175443,None,None,NO_DUPLICATE
10915/175444,None,None,NO_DUPLICATE
10915/175445,None,None,NO_DUPLICATE
10915/175446,None,None,NO_DUPLICATE
10915/175447,None,None,NO_DUPLICATE
10915/175448,None,None,NO_DUPLICATE
10915/175449,None,None,NO_DUPLICATE
10915/175450,None,None,NO_DUPLICATE
10915/175451,None,None,NO_DUPLICATE
10915/175452,None,None,NO_DUPLICATE
10915/175453,None,None,NO_DUPLICATE
10915/175454,None,None,NO_DUPLICATE
10915/175455,None,None,NO_DUPLICATE
10915/175456,None,None,NO_DUPLICATE
10915/175457,None,None,NO_DUPLICATE
10915/175458,None,None,NO_DUPLICATE
10915/175459,None,None,NO_DUPLICATE
10915/175460,None,None,NO_DUPLICATE
10915/176270,None,None,NO_DUPLICATE
10915/178503,None,None,NO_DUPLICATE
10915/178608,None,None,NO_DUPLICATE
10915/178609,None,None,NO_DUPLICATE
10915/179331,None,None,NO_DUPLICATE
10915/179558,None,None,NO_DUPLICATE
10915/180197,None,None,NO_DUPLICATE
10915/180889,None,None,NO_DUPLICATE
10915/181490,None,None,NO_DUPLICATE
10915/181898,None,None,NO_DUPLICATE
10915/182701,None,None,NO_DUPLICATE
10915/183299,None,None,NO_DUPLICATE
10915/184225,None,None,NO_DUPLICATE
10915/185278,None,None,NO_DUPLICATE
10915/186307,None,None,NO_DUPLICATE
10915/186367,None,None,NO_DUPLICATE
10915/187675,None,None,NO_DUPLICATE
10915/187676,None,None,NO_DUPLICATE
10915/187677,None,None,NO_DUPLICATE
10915/187678,None,None,NO_DUPLICATE
10915/187679,None,None,NO_DUPLICATE
10915/187680,None,None,NO_DUPLICATE
10915/187681,None,None,NO_DUPLICATE
10915/187682,None,None,NO_DUPLICATE
10915/187683,None,None,NO_DUPLICATE
10915/187684,None,None,NO_DUPLICATE
10915/187685,None,None,NO_DUPLICATE
10915/187686,None,None,NO_DUPLICATE
10915/187687,None,None,NO_DUPLICATE
10915/187688,None,None,NO_DUPLICATE
10915/187689,None,None,NO_DUPLICATE
10915/187690,None,None,NO_DUPLICATE
10915/187691,None,None,NO_DUPLICATE
10915/187692,None,None,NO_DUPLICATE
10915/187693,None,None,NO_DUPLICATE
10915/187694,None,None,NO_DUPLICATE
10915/187695,None,None,NO_DUPLICATE
10915/187696,None,None,NO_DUPLICATE
10915/187697,None,None,NO_DUPLICATE
10915/187698,None,None,NO_DUPLICATE
10915/187699,None,None,NO_DUPLICATE
10915/187700,None,None,NO_DUPLICATE
10915/187701,None,None,NO_DUPLICATE
10915/187702,None,None,NO_DUPLICATE
10915/187703,None,None,NO_DUPLICATE
10915/187704,None,None,NO_DUPLICATE
10915/187705,None,None,NO_DUPLICATE
10915/187706,None,None,NO_DUPLICATE
10915/187707,None,None,NO_DUPLICATE
10915/187708,None,None,NO_DUPLICATE
10915/187709,None,None,NO_DUPLICATE
10915/187710,None,None,NO_DUPLICATE
10915/187711,None,None,NO_DUPLICATE
10915/187712,None,None,NO_DUPLICATE
10915/187713,None,None,NO_DUPLICATE
10915/187714,None,None,NO_DUPLICATE
10915/187715,None,None,NO_DUPLICATE
10915/187716,None,None,NO_DUPLICATE
10915/187717,None,None,NO_DUPLICATE
10915/187718,None,None,NO_DUPLICATE
10915/187719,None,None,NO_DUPLICATE
10915/187720,None,None,NO_DUPLICATE
10915/187721,None,None,NO_DUPLICATE
10915/187722,None,None,NO_DUPLICATE
10915/187723,None,None,NO_DUPLICATE
10915/187724,None,None,NO_DUPLICATE
10915/187725,None,None,NO_DUPLICATE
10915/187726,None,None,NO_DUPLICATE
10915/187727,None,None,NO_DUPLICATE
10915/187728,None,None,NO_DUPLICATE
10915/187729,None,None,NO_DUPLICATE
10915/187730,None,None,NO_DUPLICATE
10915/187731,None,None,NO_DUPLICATE
10915/187732,None,None,NO_DUPLICATE
10915/187733,None,None,NO_DUPLICATE
10915/187734,None,None,NO_DUPLICATE
10915/187735,None,None,NO_DUPLICATE
10915/187736,None,None,NO_DUPLICATE
10915/187737,None,None,NO_DUPLICATE
10915/187738,None,None,NO_DUPLICATE
10915/187739,None,None,NO_DUPLICATE
10915/187740,None,None,NO_DUPLICATE
10915/187741,None,None,NO_DUPLICATE
10915/187742,None,None,NO_DUPLICATE
10915/187743,None,None,NO_DUPLICATE
10915/187744,None,None,NO_DUPLICATE
10915/187745,None,None,NO_DUPLICATE
10915/187746,None,None,NO_DUPLICATE
10915/187747,None,None,NO_DUPLICATE
10915/187748,None,None,NO_DUPLICATE
10915/187749,None,None,NO_DUPLICATE
10915/187750,None,None,NO_DUPLICATE
10915/187751,None,None,NO_DUPLICATE
10915/187752,None,None,NO_DUPLICATE
10915/187753,None,None,NO_DUPLICATE
10915/187754,None,None,NO_DUPLICATE
10915/187755,None,None,NO_DUPLICATE
10915/187756,None,None,NO_DUPLICATE
10915/187757,None,None,NO_DUPLICATE
10915/187758,None,None,NO_DUPLICATE
10915/187759,None,None,NO_DUPLICATE
10915/187760,None,None,NO_DUPLICATE
10915/187761,None,None,NO_DUPLICATE
10915/187762,None,None,NO_DUPLICATE
10915/187763,None,None,NO_DUPLICATE
10915/187764,None,None,NO_DUPLICATE
10915/187765,None,None,NO_DUPLICATE
10915/187766,None,None,NO_DUPLICATE
10915/187767,None,None,NO_DUPLICATE
10915/187768,None,None,NO_DUPLICATE
10915/187769,None,None,NO_DUPLICATE
10915/187770,None,None,NO_DUPLICATE
10915/187771,None,None,NO_DUPLICATE
10915/187772,None,None,NO_DUPLICATE
10915/187773,None,None,NO_DUPLICATE
10915/187774,None,None,NO_DUPLICATE
10915/187775,None,None,NO_DUPLICATE
10915/187776,None,None,NO_DUPLICATE
10915/187777,None,None,NO_DUPLICATE
10915/187778,None,None,NO_DUPLICATE
10915/187779,None,None,NO_DUPLICATE
10915/187780,None,None,NO_DUPLICATE
10915/187781,None,None,NO_DUPLICATE
10915/187782,None,None,NO_DUPLICATE
10915/187783,None,None,NO_DUPLICATE
10915/187784,None,None,NO_DUPLICATE
10915/187785,None,None,NO_DUPLICATE
10915/187786,None,None,NO_DUPLICATE
10915/187787,None,None,NO_DUPLICATE
10915/187788,None,None,NO_DUPLICATE
10915/187789,None,None,NO_DUPLICATE
10915/187790,None,None,NO_DUPLICATE
10915/187791,None,None,NO_DUPLICATE
10915/187792,None,None,NO_DUPLICATE
10915/187793,None,None,NO_DUPLICATE
10915/187794,None,None,NO_DUPLICATE
10915/187795,None,None,NO_DUPLICATE
10915/187796,None,None,NO_DUPLICATE
10915/187797,None,None,NO_DUPLICATE
10915/187798,None,None,NO_DUPLICATE
10915/187799,None,None,NO_DUPLICATE
10915/187800,None,None,NO_DUPLICATE
10915/187801,None,None,NO_DUPLICATE
10915/187802,None,None,NO_DUPLICATE
10915/187803,None,None,NO_DUPLICATE
10915/187804,None,None,NO_DUPLICATE
10915/187805,None,None,NO_DUPLICATE
10915/187806,None,None,NO_DUPLICATE
10915/187807,None,None,NO_DUPLICATE
10915/187808,None,None,NO_DUPLICATE
10915/187809,None,None,NO_DUPLICATE
10915/187810,None,None,NO_DUPLICATE
10915/187811,None,None,NO_DUPLICATE
10915/187812,None,None,NO_DUPLICATE
10915/187813,None,None,NO_DUPLICATE
10915/187814,None,None,NO_DUPLICATE
10915/187815,None,None,NO_DUPLICATE
10915/187816,None,None,NO_DUPLICATE
10915/187817,None,None,NO_DUPLICATE
10915/187818,None,None,NO_DUPLICATE
10915/187819,None,None,NO_DUPLICATE
10915/187820,None,None,NO_DUPLICATE
10915/187821,None,None,NO_DUPLICATE
10915/187822,None,None,NO_DUPLICATE
10915/187823,None,None,NO_DUPLICATE
10915/187824,None,None,NO_DUPLICATE
10915/187825,None,None,NO_DUPLICATE
10915/187826,None,None,NO_DUPLICATE
10915/187827,None,None,NO_DUPLICATE
10915/187828,None,None,NO_DUPLICATE
10915/187829,None,None,NO_DUPLICATE
10915/187830,None,None,NO_DUPLICATE
10915/187831,None,None,NO_DUPLICATE
10915/187832,None,None,NO_DUPLICATE
10915/187833,None,None,NO_DUPLICATE
10915/187834,None,None,NO_DUPLICATE
10915/187835,None,None,NO_DUPLICATE
10915/187836,None,None,NO_DUPLICATE
10915/187837,None,None,NO_DUPLICATE
10915/187838,None,None,NO_DUPLICATE
10915/187839,None,None,NO_DUPLICATE
10915/187840,None,None,NO_DUPLICATE
10915/187841,None,None,NO_DUPLICATE
10915/187842,None,None,NO_DUPLICATE
10915/187843,None,None,NO_DUPLICATE
10915/187844,None,None,NO_DUPLICATE
10915/187845,None,None,NO_DUPLICATE
10915/187846,None,None,NO_DUPLICATE
10915/187847,None,None,NO_DUPLICATE
10915/187848,None,None,NO_DUPLICATE
10915/187849,None,None,NO_DUPLICATE
10915/187850,None,None,NO_DUPLICATE
10915/187851,None,None,NO_DUPLICATE
10915/187852,None,None,NO_DUPLICATE
10915/187853,None,None,NO_DUPLICATE
10915/187854,None,None,NO_DUPLICATE
10915/187855,None,None,NO_DUPLICATE
10915/187856,None,None,NO_DUPLICATE
10915/187857,None,None,NO_DUPLICATE
10915/187858,None,None,NO_DUPLICATE
10915/187859,None,None,NO_DUPLICATE
10915/187860,None,None,NO_DUPLICATE
10915/187861,None,None,NO_DUPLICATE
10915/187862,None,None,NO_DUPLICATE
10915/187863,None,None,NO_DUPLICATE
10915/187864,None,None,NO_DUPLICATE
10915/187865,None,None,NO_DUPLICATE
10915/187866,None,None,NO_DUPLICATE
10915/187867,None,None,NO_DUPLICATE
10915/187868,None,None,NO_DUPLICATE
10915/187869,None,None,NO_DUPLICATE
10915/187870,None,None,NO_DUPLICATE
10915/187871,None,None,NO_DUPLICATE
10915/187872,None,None,NO_DUPLICATE
10915/187873,None,None,NO_DUPLICATE
10915/187874,None,None,NO_DUPLICATE
10915/187875,None,None,NO_DUPLICATE
10915/187876,None,None,NO_DUPLICATE
10915/187877,None,None,NO_DUPLICATE
10915/187878,None,None,NO_DUPLICATE
10915/187879,None,None,NO_DUPLICATE
10915/187880,None,None,NO_DUPLICATE
10915/187881,None,None,NO_DUPLICATE
10915/187882,None,None,NO_DUPLICATE
10915/187883,None,None,NO_DUPLICATE
10915/187884,None,None,NO_DUPLICATE
10915/187885,None,None,NO_DUPLICATE
10915/187886,None,None,NO_DUPLICATE
10915/187887,None,None,NO_DUPLICATE
10915/187888,None,None,NO_DUPLICATE
10915/187889,None,None,NO_DUPLICATE
10915/187890,None,None,NO_DUPLICATE
10915/187891,None,None,NO_DUPLICATE
10915/187892,None,None,NO_DUPLICATE
10915/187893,None,None,NO_DUPLICATE
10915/187894,None,None,NO_DUPLICATE
10915/187895,None,None,NO_DUPLICATE
10915/187896,None,None,NO_DUPLICATE
10915/187897,None,None,NO_DUPLICATE
10915/187898,None,None,NO_DUPLICATE
10915/187899,None,None,NO_DUPLICATE
10915/187900,None,None,NO_DUPLICATE
10915/187901,None,None,NO_DUPLICATE
10915/187902,None,None,NO_DUPLICATE
10915/187903,None,None,NO_DUPLICATE
10915/187904,None,None,NO_DUPLICATE
10915/187905,None,None,NO_DUPLICATE
10915/187906,None,None,NO_DUPLICATE
10915/187907,None,None,NO_DUPLICATE
10915/187908,None,None,NO_DUPLICATE
10915/187909,None,None,NO_DUPLICATE
10915/187910,None,None,NO_DUPLICATE
10915/187911,None,None,NO_DUPLICATE
10915/187912,None,None,NO_DUPLICATE
10915/187913,None,None,NO_DUPLICATE
10915/187914,None,None,NO_DUPLICATE
10915/187915,None,None,NO_DUPLICATE
10915/187916,None,None,NO_DUPLICATE
10915/187917,None,None,NO_DUPLICATE
10915/187918,None,None,NO_DUPLICATE
10915/187919,None,None,NO_DUPLICATE
10915/187920,None,None,NO_DUPLICATE
10915/187921,None,None,NO_DUPLICATE
10915/187922,None,None,NO_DUPLICATE
10915/187923,None,None,NO_DUPLICATE
10915/187924,None,None,NO_DUPLICATE
10915/187925,None,None,NO_DUPLICATE
10915/187926,None,None,NO_DUPLICATE
10915/187927,None,None,NO_DUPLICATE
10915/187928,None,None,NO_DUPLICATE
10915/187929,None,None,NO_DUPLICATE
10915/187930,None,None,NO_DUPLICATE
10915/187931,None,None,NO_DUPLICATE
10915/187932,None,None,NO_DUPLICATE
10915/187933,None,None,NO_DUPLICATE
10915/187934,None,None,NO_DUPLICATE
10915/187935,None,None,NO_DUPLICATE
10915/187936,None,None,NO_DUPLICATE
10915/187937,None,None,NO_DUPLICATE
10915/187938,None,None,NO_DUPLICATE
10915/187939,None,None,NO_DUPLICATE
10915/187940,None,None,NO_DUPLICATE
10915/187941,None,None,NO_DUPLICATE
10915/187942,None,None,NO_DUPLICATE
10915/187943,None,None,NO_DUPLICATE
10915/187944,None,None,NO_DUPLICATE
10915/187945,None,None,NO_DUPLICATE
10915/187946,None,None,NO_DUPLICATE
10915/187947,None,None,NO_DUPLICATE
10915/187948,None,None,NO_DUPLICATE
10915/187949,None,None,NO_DUPLICATE
10915/187950,None,None,NO_DUPLICATE
10915/187951,None,None,NO_DUPLICATE
10915/187952,None,None,NO_DUPLICATE
10915/187953,None,None,NO_DUPLICATE
10915/187954,None,None,NO_DUPLICATE
10915/187955,None,None,NO_DUPLICATE
10915/187956,None,None,NO_DUPLICATE
10915/187957,None,None,NO_DUPLICATE
10915/187958,None,None,NO_DUPLICATE
10915/187959,None,None,NO_DUPLICATE
10915/187960,None,None,NO_DUPLICATE
10915/187961,None,None,NO_DUPLICATE
10915/187962,None,None,NO_DUPLICATE
10915/187963,None,None,NO_DUPLICATE
10915/187964,None,None,NO_DUPLICATE
10915/187965,None,None,NO_DUPLICATE
10915/187966,None,None,NO_DUPLICATE
10915/187967,None,None,NO_DUPLICATE
10915/187968,None,None,NO_DUPLICATE
10915/187969,None,None,NO_DUPLICATE
10915/187970,None,None,NO_DUPLICATE
10915/187971,None,None,NO_DUPLICATE
10915/187972,None,None,NO_DUPLICATE
10915/187973,None,None,NO_DUPLICATE
10915/187974,None,None,NO_DUPLICATE
10915/187975,None,None,NO_DUPLICATE
10915/187976,None,None,NO_DUPLICATE
10915/187977,None,None,NO_DUPLICATE
10915/187978,None,None,NO_DUPLICATE
10915/187979,None,None,NO_DUPLICATE
10915/187980,None,None,NO_DUPLICATE
10915/187981,None,None,NO_DUPLICATE
10915/187982,None,None,NO_DUPLICATE
10915/187983,None,None,NO_DUPLICATE
10915/187984,None,None,NO_DUPLICATE
10915/187985,None,None,NO_DUPLICATE
10915/187986,None,None,NO_DUPLICATE
10915/187987,None,None,NO_DUPLICATE
10915/187988,None,None,NO_DUPLICATE
10915/187989,None,None,NO_DUPLICATE
10915/187990,None,None,NO_DUPLICATE
10915/187991,None,None,NO_DUPLICATE
10915/187992,None,None,NO_DUPLICATE
10915/187993,None,None,NO_DUPLICATE
10915/187994,None,None,NO_DUPLICATE
10915/187995,None,None,NO_DUPLICATE
10915/187996,None,None,NO_DUPLICATE
10915/187997,None,None,NO_DUPLICATE
10915/187998,None,None,NO_DUPLICATE
10915/187999,None,None,NO_DUPLICATE
10915/188000,None,None,NO_DUPLICATE
10915/188001,None,None,NO_DUPLICATE
10915/188002,None,None,NO_DUPLICATE
10915/188003,None,None,NO_DUPLICATE
10915/188004,None,None,NO_DUPLICATE
10915/188005,None,None,NO_DUPLICATE
10915/188006,None,None,NO_DUPLICATE
10915/188007,None,None,NO_DUPLICATE
10915/188008,None,None,NO_DUPLICATE
10915/188009,None,None,NO_DUPLICATE
10915/188010,None,None,NO_DUPLICATE
10915/188011,None,None,NO_DUPLICATE
10915/188012,None,None,NO_DUPLICATE
10915/188013,None,None,NO_DUPLICATE
10915/188014,None,None,NO_DUPLICATE
10915/188015,None,None,NO_DUPLICATE
10915/188016,None,None,NO_DUPLICATE
10915/188017,None,None,NO_DUPLICATE
10915/188018,None,None,NO_DUPLICATE
10915/188019,None,None,NO_DUPLICATE
10915/188020,None,None,NO_DUPLICATE
10915/188021,None,None,NO_DUPLICATE
10915/188022,None,None,NO_DUPLICATE
10915/188023,None,None,NO_DUPLICATE
10915/188024,None,None,NO_DUPLICATE
10915/188025,None,None,NO_DUPLICATE
10915/188026,None,None,NO_DUPLICATE
10915/188027,None,None,NO_DUPLICATE
10915/188028,None,None,NO_DUPLICATE
10915/188029,None,None,NO_DUPLICATE
10915/188030,None,None,NO_DUPLICATE
10915/188031,None,None,NO_DUPLICATE
10915/188032,None,None,NO_DUPLICATE
10915/188033,None,None,NO_DUPLICATE
10915/188034,None,None,NO_DUPLICATE
10915/188035,None,None,NO_DUPLICATE
10915/188036,None,None,NO_DUPLICATE
10915/188037,None,None,NO_DUPLICATE
10915/188038,None,None,NO_DUPLICATE
10915/188039,None,None,NO_DUPLICATE
10915/188040,None,None,NO_DUPLICATE
10915/188041,None,None,NO_DUPLICATE
10915/188042,None,None,NO_DUPLICATE
10915/188043,None,None,NO_DUPLICATE
10915/188044,None,None,NO_DUPLICATE
